state_province_name_id,state_province_name,country_iso,country,state_province_id,state_province,state_province_ascii
31823,Muhafazat Shamal ash Sharqiyah,OM,Oman,8394433,Muḩāfaz̧at Shamāl ash Sharqīyah,Muhafazat Shamal ash Sharqiyah
31891,Territoire Capitale,SB,Solomon Islands,9259067,Honiara,Honiara
31893,Mariehamn,AX,Aland Islands,9611689,Mariehamns stad,Mariehamns stad
31900,Soqatra,YE,Yemen,9645387,Socotra,Socotra
31901,Soqatra Governorate,YE,Yemen,9645387,Socotra,Socotra
31905,Balley ny Loughey,IM,Isle of Man,9782166,Ballaugh,Ballaugh
31908,Skeerey Vreeshey,IM,Isle of Man,9782168,Bride,Bride
31909,Balley Chashtal,IM,Isle of Man,9782169,Castletown,Castletown
31911,Doolish,IM,Isle of Man,9782170,Douglas,Douglas
31913,Carmane,IM,Isle of Man,9782171,German,German
31915,Jourbee,IM,Isle of Man,9782172,Jurby,Jurby
31917,Laksaa,IM,Isle of Man,9782173,Laxey,Laxey
31921,Skyll Lonan,IM,Isle of Man,9782180,Lonan,Lonan
31926,Sheadin Skylley Maayl,IM,Isle of Man,9782185,Michael,Michael
31927,Kione Droghad,IM,Isle of Man,9782186,Onchan,Onchan
31932,Purt Çhiarn,IM,Isle of Man,9782189,Port Erin,Port Erin
31934,Purt le Moirrey,IM,Isle of Man,9782190,Port St Mary,Port St Mary
31936,Rhumsaa,IM,Isle of Man,9782191,Ramsey,Ramsey
31937,Rosien,IM,Isle of Man,9782192,Rushen,Rushen
31940,Ferizaj,XK,Kosovo,10096138,Ferizaj District,Ferizaj District
31942,Ferizaj/Uroševac,XK,Kosovo,10096138,Ferizaj District,Ferizaj District
31943,Uroševački okrug,XK,Kosovo,10096138,Ferizaj District,Ferizaj District
31944,Урошевачки округ,XK,Kosovo,10096138,Ferizaj District,Ferizaj District
31945,Đakovički okrug,XK,Kosovo,10096859,Gjakova District,Gjakova District
31946,Gjakova,XK,Kosovo,10096859,Gjakova District,Gjakova District
31948,Gjakovë/Đakovica,XK,Kosovo,10096859,Gjakova District,Gjakova District
31949,Ђаковички округ,XK,Kosovo,10096859,Gjakova District,Gjakova District
31950,Gjilan,XK,Kosovo,10097357,Gjilan District,Gjilan District
31952,Gjilan/Gnjilane,XK,Kosovo,10097357,Gjilan District,Gjilan District
31953,Gnjilanski okrug,XK,Kosovo,10097357,Gjilan District,Gjilan District
31954,Гњилански округ,XK,Kosovo,10097357,Gjilan District,Gjilan District
31955,Mitrovica,XK,Kosovo,10097358,Mitrovica District,Mitrovica District
31957,Mitrovicë/Kosovska Mitrovica,XK,Kosovo,10097358,Mitrovica District,Mitrovica District
31958,Косовскомитровачки округ,XK,Kosovo,10097358,Mitrovica District,Mitrovica District
31959,Pec,XK,Kosovo,10097359,Pec District,Pec District
31961,Pećki okrug,XK,Kosovo,10097359,Pec District,Pec District
31962,Pejë/Peć,XK,Kosovo,10097359,Pec District,Pec District
31963,Пећки округ,XK,Kosovo,10097359,Pec District,Pec District
31964,Pristina,XK,Kosovo,10097360,Pristina District,Pristina District
31966,Pristina Districte,XK,Kosovo,10097360,Pristina District,Pristina District
31967,Prištinski okrug,XK,Kosovo,10097360,Pristina District,Pristina District
31968,Приштински округ,XK,Kosovo,10097360,Pristina District,Pristina District
31969,Prizren,XK,Kosovo,10097361,Prizren District,Prizren District
31971,Prizrenski okrug,XK,Kosovo,10097361,Prizren District,Prizren District
31972,Призренски округ,XK,Kosovo,10097361,Prizren District,Prizren District
31974,South Ari Atoll,MV,Maldives,10346475,Southern Ari Atoll,Southern Ari Atoll
31983,부르고뉴프랑슈콩테,FR,France,11071619,Bourgogne-Franche-Comté,Bourgogne-Franche-Comte
31984,Borgogna-Franca Contea,FR,France,11071619,Bourgogne-Franche-Comté,Bourgogne-Franche-Comte
31987,누벨아키텐,FR,France,11071620,Nouvelle-Aquitaine,Nouvelle-Aquitaine
31988,Aquitaine-Limousin-Poitou-Charentes,FR,France,11071620,Nouvelle-Aquitaine,Nouvelle-Aquitaine
31989,Aquitania-Limosino-Poitou-Charentes,FR,France,11071620,Nouvelle-Aquitaine,Nouvelle-Aquitaine
31991,노르망디,FR,France,11071621,Normandy,Normandy
31992,Normandia,FR,France,11071621,Normandy,Normandy
31993,Normandie,FR,France,11071621,Normandy,Normandy
31995,그랑테스트,FR,France,11071622,Grand-Est,Grand-Est
31996,ACAL,FR,France,11071622,Grand-Est,Grand-Est
31997,Alsace-Champagne-Ardenne-Lorraine,FR,France,11071622,Grand-Est,Grand-Est
1066,Kwale,KE,Kenya,190106,Kwale,Kwale District
31895,Alands landsbygd,AX,Aland Islands,9611692,Ålands landsbygd,Alands landsbygd
31897,Alands skaergard,AX,Aland Islands,9611694,Ålands skärgård,Alands skaergard
31985,Bourgogne-Franche-Comte,FR,France,11071619,Bourgogne-Franche-Comté,Bourgogne-Franche-Comte
31998,Alsazia-Champagne-Ardenne-Lorena,FR,France,11071622,Grand-Est,Grand-Est
32000,옥시타니,FR,France,11071623,Occitanie,Occitanie
32001,Languedoc-Roussillon-Midi-Pyrénées,FR,France,11071623,Occitanie,Occitanie
32002,Linguadoca-Rossiglione-Midi-Pirenei,FR,France,11071623,Occitanie,Occitanie
32004,Région Occitanie,FR,France,11071623,Occitanie,Occitanie
32005,Région Occitanie (Pyrénées-Méditerranée),FR,France,11071623,Occitanie,Occitanie
32006,오드프랑스,FR,France,11071624,Hauts-de-France,Hauts-de-France
32008,Nord-Pas-de-Calais-Picardie,FR,France,11071624,Hauts-de-France,Hauts-de-France
32009,Nord-Passo di Calais-Piccardia,FR,France,11071624,Hauts-de-France,Hauts-de-France
32010,오베르뉴론알프,FR,France,11071625,Auvergne-Rhône-Alpes,Auvergne-Rhone-Alpes
32011,Alvernia-Rodano-Alpi,FR,France,11071625,Auvergne-Rhône-Alpes,Auvergne-Rhone-Alpes
32032,Muchinga,ZM,Zambia,11154503,Muchinga Province,Muchinga Province
32034,Rumonge,BI,Burundi,11184798,Rumonge Province,Rumonge Province
32062,ⵎⵕⵕⴰⴽⵛ ⴰⵙⴼⵉ,MA,Morocco,11281880,Marrakesh-Safi,Marrakesh-Safi
32063,مراكش آسفي,MA,Morocco,11281880,Marrakesh-Safi,Marrakesh-Safi
32076,Ancarano,SI,Slovenia,11288217,Comune di Ancarano,Comune di Ancarano
32077,Ankaran,SI,Slovenia,11288217,Comune di Ancarano,Comune di Ancarano
32079,Občina Ankaran,SI,Slovenia,11288217,Comune di Ancarano,Comune di Ancarano
32085,Provincia de Panamá Oeste,PA,Panama,11353126,Panamá Oeste,Panama Oeste
32086,Xaisomboun,LA,Laos,11395958,Xaisomboun Province,Xaisomboun Province
32089,Skopje,MK,Macedonia,11398357,Grad Skopje,Grad Skopje
32090,Град Скопје,MK,Macedonia,11398357,Grad Skopje,Grad Skopje
32091,Скопје,MK,Macedonia,11398357,Grad Skopje,Grad Skopje
32093,انواكشوط الغربية,MR,Mauritania,11496391,Nouakchott Ouest,Nouakchott Ouest
32094,نواكشوط الغربية,MR,Mauritania,11496391,Nouakchott Ouest,Nouakchott Ouest
32095,ولاية انواكشوط,MR,Mauritania,11496391,Nouakchott Ouest,Nouakchott Ouest
32096,ولاية انواكشوط الغربية,MR,Mauritania,11496391,Nouakchott Ouest,Nouakchott Ouest
32097,ولاية نواكشوط,MR,Mauritania,11496391,Nouakchott Ouest,Nouakchott Ouest
32099,انواكشوط الشمالية,MR,Mauritania,11496392,Nouakchott Nord,Nouakchott Nord
32100,نواكشوط الشمالية,MR,Mauritania,11496392,Nouakchott Nord,Nouakchott Nord
32101,ولاية انواكشوط الشمالية,MR,Mauritania,11496392,Nouakchott Nord,Nouakchott Nord
32103,انواكشوط الجنوبية,MR,Mauritania,11496393,Nouakchott Sud,Nouakchott Sud
32012,Auvergne-Rhone-Alpes,FR,France,11071625,Auvergne-Rhône-Alpes,Auvergne-Rhone-Alpes
32015,Comoe,CI,Ivory Coast,11153053,Comoé,Comoe
32017,Denguele,CI,Ivory Coast,11153054,Denguélé,Denguele
32019,Goh-Djiboua,CI,Ivory Coast,11153055,Gôh-Djiboua,Goh-Djiboua
32024,Sassandra-Marahoue,CI,Ivory Coast,11153059,Sassandra-Marahoué,Sassandra-Marahoue
32027,Vallee du Bandama,CI,Ivory Coast,11153061,Vallée du Bandama,Vallee du Bandama
32050,Patheka,NP,Nepal,11205571,Pāthekā,Patheka
32054,Fes-Meknes,MA,Morocco,11281876,Fès-Meknès,Fes-Meknes
32056,Rabat-Sale-Kenitra,MA,Morocco,11281877,Rabat-Salé-Kénitra,Rabat-Sale-Kenitra
32058,Beni Mellal-Khenifra,MA,Morocco,11281878,Béni Mellal-Khénifra,Beni Mellal-Khenifra
32064,Draa-Tafilalet,MA,Morocco,11281881,Drâa-Tafilalet,Draa-Tafilalet
32068,Laayoune-Sakia El Hamra,MA,Morocco,11281885,Laâyoune-Sakia El Hamra,Laayoune-Sakia El Hamra
32083,Panama Oeste,PA,Panama,11353126,Panamá Oeste,Panama Oeste
32104,نواكشوط الجنوبية,MR,Mauritania,11496393,Nouakchott Sud,Nouakchott Sud
32105,ولاية انواكشوط الجنوبية,MR,Mauritania,11496393,Nouakchott Sud,Nouakchott Sud
32107,Opština Gusinje,ME,Montenegro,11497642,Gusinje,Gusinje
32108,Гусиње,ME,Montenegro,11497642,Gusinje,Gusinje
32109,Општина Гусиње,ME,Montenegro,11497642,Gusinje,Gusinje
32110,Opština Petnjica,ME,Montenegro,11497643,Petnjica,Petnjica
32112,Општина Петњица,ME,Montenegro,11497643,Petnjica,Petnjica
32113,Петњица,ME,Montenegro,11497643,Petnjica,Petnjica
70,Muḩāfaz̧at Ta‘izz,YE,Yemen,70222,Muḩāfaz̧at Ta‘izz,Muhafazat Ta`izz
107,Muḩāfaz̧at Şa‘dah,YE,Yemen,71333,Muḩāfaz̧at Şa‘dah,Muhafazat Sa'dah
113,Muḩāfaz̧at Raymah,YE,Yemen,71532,Muḩāfaz̧at Raymah,Muhafazat Raymah
119,Muḩāfaz̧at Ma’rib,YE,Yemen,72966,Muḩāfaz̧at Ma’rib,Muhafazat Ma'rib
121,Al Maḩwīt,YE,Yemen,73200,Al Maḩwīt,Al Mahwit
125,Muḩāfaz̧at al Jawf,YE,Yemen,74222,Muḩāfaz̧at al Jawf,Muhafazat al Jawf
128,Muḩāfaz̧at Ḩaḑramawt,YE,Yemen,75411,Muḩāfaz̧at Ḩaḑramawt,Muhafazat Hadramawt
134,Muḩāfaz̧at Dhamār,YE,Yemen,76183,Muḩāfaz̧at Dhamār,Muhafazat Dhamar
144,Muḩāfaz̧at al Ḩudaydah,YE,Yemen,79416,Muḩāfaz̧at al Ḩudaydah,Muhafazat al Hudaydah
157,Muḩāfaz̧at ‘Adan,YE,Yemen,80412,Muḩāfaz̧at ‘Adan,Muhafazat 'Adan
162,Muḩāfaz̧at Abyan,YE,Yemen,80425,Muḩāfaz̧at Abyan,Muhafazat Abyan
167,Sha‘bīyat Banghāzī,LY,Libya,88318,Sha‘bīyat Banghāzī,Sha'biyat Banghazi
201,Muḩāfaz̧at al Başrah,IQ,Iraq,89341,Muḩāfaz̧at al Başrah,Muhafazat al Basrah
209,Muḩāfaz̧at Nīnawá,IQ,Iraq,92877,Muḩāfaz̧at Nīnawá,Muhafazat Ninawa
213,Muḩāfaz̧at Maysān,IQ,Iraq,93540,Muḩāfaz̧at Maysān,Muhafazat Maysan
217,Muḩāfaz̧at Karbalā’,IQ,Iraq,94823,Muḩāfaz̧at Karbalā’,Muhafazat Karbala'
222,Muḩāfaz̧at Arbīl,IQ,Iraq,95445,Muḩāfaz̧at Arbīl,Muhafazat Arbil
228,Diyālá,IQ,Iraq,96965,Diyālá,Diyala
234,Muḩāfaz̧at Dhī Qār,IQ,Iraq,97019,Muḩāfaz̧at Dhī Qār,Muhafazat Dhi Qar
248,Muḩāfaz̧at Baghdād,IQ,Iraq,98180,Muḩāfaz̧at Baghdād,Muhafazat Baghdad
252,Muḩāfaz̧at Bābil,IQ,Iraq,98227,Muḩāfaz̧at Bābil,Muhafazat Babil
258,Muḩāfaz̧at Kirkūk,IQ,Iraq,98410,Muḩāfaz̧at Kirkūk,Muhafazat Kirkuk
261,Muḩāfaz̧at as Sulaymānīyah,IQ,Iraq,98465,Muḩāfaz̧at as Sulaymānīyah,Muhafazat as Sulaymaniyah
271,Muḩāfaz̧at al Qādisīyah,IQ,Iraq,99022,Muḩāfaz̧at al Qādisīyah,Muhafazat al Qadisiyah
275,Muḩāfaz̧at al Muthanná,IQ,Iraq,99032,Muḩāfaz̧at al Muthanná,Muhafazat al Muthanna
283,Muḩāfaz̧at al Anbār,IQ,Iraq,99592,Muḩāfaz̧at al Anbār,Muhafazat al Anbar
287,Minţaqat Tabūk,SA,Saudi Arabia,101627,Minţaqat Tabūk,Mintaqat Tabuk
292,Minţaqat Najrān,SA,Saudi Arabia,103628,Minţaqat Najrān,Mintaqat Najran
308,Hai’l Region,SA,Saudi Arabia,106280,Hai’l Region,Hai'l Region
313,Minţaqat ‘Asīr,SA,Saudi Arabia,108179,Minţaqat ‘Asīr,Mintaqat 'Asir
318,Al Minţaqah ash Sharqīyah,SA,Saudi Arabia,108241,Al Minţaqah ash Sharqīyah,Al Mintaqah ash Sharqiyah
326,Minţaqat ar Riyāḑ,SA,Saudi Arabia,108411,Minţaqat ar Riyāḑ,Mintaqat ar Riyad
341,Al Madīnah al Munawwarah,SA,Saudi Arabia,109224,Al Madīnah al Munawwarah,Al Madinah al Munawwarah
350,Minţaqat al Ḩudūd ash Shamālīyah,SA,Saudi Arabia,109579,Minţaqat al Ḩudūd ash Shamālīyah,Mintaqat al Hudud ash Shamaliyah
357,Minţaqat al Bāḩah,SA,Saudi Arabia,109954,Minţaqat al Bāḩah,Mintaqat al Bahah
361,Ostān-e Tehrān,IR,Iran,110791,Ostān-e Tehrān,Ostan-e Tehran
1,Gobolka Woqooyi Galbeed,SO,Somalia,50360,Gobolka Woqooyi Galbeed,Gobolka Woqooyi Galbeed
5,Gobolka Togdheer,SO,Somalia,51230,Gobolka Togdheer,Gobolka Togdheer
9,Gobolka Shabeellaha Hoose,SO,Somalia,51966,Gobolka Shabeellaha Hoose,Gobolka Shabeellaha Hoose
14,Gobolka Shabeellaha Dhexe,SO,Somalia,51967,Gobolka Shabeellaha Dhexe,Gobolka Shabeellaha Dhexe
19,Gobolka Sanaag,SO,Somalia,52187,Gobolka Sanaag,Gobolka Sanaag
23,Gobolka Nugaal,SO,Somalia,53477,Gobolka Nugaal,Gobolka Nugaal
27,Gobolka Mudug,SO,Somalia,53707,Gobolka Mudug,Gobolka Mudug
31,Gobolka Jubbada Hoose,SO,Somalia,56083,Gobolka Jubbada Hoose,Gobolka Jubbada Hoose
36,Gobolka Jubbada Dhexe,SO,Somalia,56084,Gobolka Jubbada Dhexe,Gobolka Jubbada Dhexe
42,Gobolka Hiiraan,SO,Somalia,57060,Gobolka Hiiraan,Gobolka Hiiraan
48,Gobolka Gedo,SO,Somalia,58802,Gobolka Gedo,Gobolka Gedo
52,Gobolka Galguduud,SO,Somalia,59362,Gobolka Galguduud,Gobolka Galguduud
56,Gobolka Bay,SO,Somalia,64538,Gobolka Bay,Gobolka Bay
60,Gobolka Bari,SO,Somalia,64661,Gobolka Bari,Gobolka Bari
64,Gobolka Banaadir,SO,Somalia,64833,Gobolka Banaadir,Gobolka Banaadir
68,Gobolka Bakool,SO,Somalia,64982,Gobolka Bakool,Gobolka Bakool
88,Shabwah,YE,Yemen,70935,Shabwah,Shabwah
103,Sanaa,YE,Yemen,71132,Sanaa,Sanaa
138,Al Mahrah,YE,Yemen,78985,Al Mahrah,Al Mahrah
148,Al Bayda Governorate,YE,Yemen,79838,Al Bayda Governorate,Al Bayda Governorate
163,Darnah,LY,Libya,87204,Darnah,Darnah
170,Al Marj,LY,Libya,88904,Al Marj,Al Marj
176,Al Kufrah,LY,Libya,88932,Al Kufrah,Al Kufrah
203,Muhafazat Wasit,IQ,Iraq,89693,Muhafazat Wasit,Muhafazat Wasit
204,Muhafazat Salah ad Din,IQ,Iraq,91695,Muhafazat Salah ad Din,Muhafazat Salah ad Din
237,Dihok,IQ,Iraq,97270,Dihok,Dihok
366,Ostān-e Zanjān,IR,Iran,111452,Ostān-e Zanjān,Ostan-e Zanjan
390,Ostān-e Semnān,IR,Iran,116401,Ostān-e Semnān,Ostan-e Semnan
413,Ostān-e Māzandarān,IR,Iran,124544,Ostān-e Māzandarān,Ostan-e Mazandaran
433,Ostān-e Markazī,IR,Iran,124763,Ostān-e Markazī,Ostan-e Markazi
449,Ostān-e Lorestān,IR,Iran,125605,Ostān-e Lorestān,Ostan-e Lorestan
459,Ostān-e Kordestān,IR,Iran,126584,Ostān-e Kordestān,Ostan-e Kordestan
466,Ostān-e Kohgīlūyeh va Bowyer Aḩmad,IR,Iran,126878,Ostān-e Kohgīlūyeh va Bowyer Aḩmad,Ostan-e Kohgiluyeh va Bowyer Ahmad
491,Ostān-e Kermānshāh,IR,Iran,128222,Ostān-e Kermānshāh,Ostan-e Kermanshah
499,Ostān-e Īlām,IR,Iran,130801,Ostān-e Īlām,Ostan-e Ilam
517,Ostān-e Hamadān,IR,Iran,132142,Ostān-e Hamadān,Ostan-e Hamadan
522,Ostān-e Gīlān,IR,Iran,133349,Ostān-e Gīlān,Ostan-e Gilan
536,Ostān-e Chahār Maḩāl va Bakhtīārī,IR,Iran,139677,Ostān-e Chahār Maḩāl va Bakhtīārī,Ostan-e Chahar Mahal va Bakhtiari
598,Ostān-e Āz̄arbāyjān-e Gharbī,IR,Iran,142550,Ostān-e Āz̄arbāyjān-e Gharbī,Ostan-e Azarbayjan-e Gharbi
638,Eparchía Páfou,CY,Cyprus,146213,Eparchía Páfou,Eparchia Pafou
648,Eparchía Lefkosías,CY,Cyprus,146267,Eparchía Lefkosías,Eparchia Lefkosias
660,Eparchía Lemesoú,CY,Cyprus,146383,Eparchía Lemesoú,Eparchia Lemesou
671,Eparchía Lárnakas,CY,Cyprus,146398,Eparchía Lárnakas,Eparchia Larnakas
680,Eparchía Kerýneias,CY,Cyprus,146411,Eparchía Kerýneias,Eparchia Keryneias
694,Eparchía Ammochóstou,CY,Cyprus,146615,Eparchía Ammochóstou,Eparchia Ammochostou
709,Şuşa Rayonu,AZ,Azerbaijan,147163,Şuşa Rayonu,Susa Rayonu
754,Laçın Rayonu,AZ,Azerbaijan,147626,Laçın Rayonu,Lacin Rayonu
768,Xocalı Rayonu,AZ,Azerbaijan,148449,Xocalı Rayonu,Xocali Rayonu
971,Muḩāfaz̧at Rīf Dimashq,SY,Syria,170652,Muḩāfaz̧at Rīf Dimashq,Muhafazat Rif Dimashq
1023,West Pokot,KE,Kenya,178145,West Pokot,West Pokot District
1026,Wajir,KE,Kenya,178440,Wajir,Wajir District
1035,Turkana,KE,Kenya,178914,Turkana,Turkana District
1037,Trans Nzoia,KE,Kenya,179068,Trans Nzoia,Trans Nzoia District
1040,Tharaka - Nithi,KE,Kenya,179380,Tharaka - Nithi,Tharaka District
1041,Tana River,KE,Kenya,179585,Tana River,Tana River District
1043,Siaya,KE,Kenya,180320,Siaya,Siaya District
1045,Samburu,KE,Kenya,180782,Samburu,Samburu District
1047,Nairobi,KE,Kenya,184742,Nairobi,Nairobi Province
1049,Murang'A,KE,Kenya,185578,Murang'A,Murang'a District
1051,Mombasa,KE,Kenya,186298,Mombasa,Mombasa District
1054,Marsabit,KE,Kenya,187583,Marsabit,Marsabit District
1057,Mandera,KE,Kenya,187895,Mandera,Mandera District
1064,Laikipia,KE,Kenya,189794,Laikipia,Laikipia District
1068,Kitui,KE,Kenya,191037,Kitui,Kitui District
1071,Kisii,KE,Kenya,191298,Kisii,Kisii District
1073,Kirinyaga,KE,Kenya,191420,Kirinyaga,Kirinyaga District
1075,Kilifi,KE,Kenya,192064,Kilifi,Kilifi District
1077,Kiambu,KE,Kenya,192709,Kiambu,Kiambu District
1079,Kericho,KE,Kenya,192898,Kericho,Kericho District
1081,Kakamega,KE,Kenya,195271,Kakamega,Kakamega District
1083,Isiolo,KE,Kenya,196228,Isiolo,Isiolo District
1085,Garissa,KE,Kenya,197744,Garissa,Garissa District
1087,Embu,KE,Kenya,198474,Embu,Embu District
1089,Busia,KE,Kenya,199987,Busia,Busia District
1091,Bungoma,KE,Kenya,200066,Bungoma,Bungoma District
1094,Baringo,KE,Kenya,200573,Baringo,Baringo District
1143,Kasaï-Central,CD,Democratic Republic of the Congo,210596,Kasaï-Central,Kasai-Central
1147,Province du Kasaï Oriental,CD,Democratic Republic of the Congo,214138,Province du Kasaï Oriental,Province du Kasai Oriental
1156,Province de l’Équateur,CD,Democratic Republic of the Congo,216661,Province de l’Équateur,Province de l'Equateur
1391,Muḩāfaz̧at Ma‘ān,JO,Jordan,248380,Muḩāfaz̧at Ma‘ān,Muhafazat Ma'an
1418,Muḩāfaz̧at az Zarqā’,JO,Jordan,250092,Muḩāfaz̧at az Zarqā’,Muhafazat az Zarqa'
1423,Muḩāfaz̧at aţ Ţafīlah,JO,Jordan,250199,Muḩāfaz̧at aţ Ţafīlah,Muhafazat at Tafilah
1443,Muḩāfaz̧at al Balqā’,JO,Jordan,250751,Muḩāfaz̧at al Balqā’,Muhafazat al Balqa'
1497,Mohafazat Béqaa,LB,Lebanon,280282,Mohafazat Béqaa,Mohafazat Beqaa
1591,Muḩāfaz̧at Ḩawallī,KW,Kuwait,285628,Muḩāfaz̧at Ḩawallī,Muhafazat Hawalli
1597,Muḩāfaz̧at al Jahrā’,KW,Kuwait,285798,Muḩāfaz̧at al Jahrā’,Muhafazat al Jahra'
1601,Muḩāfaz̧at al Farwānīyah,KW,Kuwait,285816,Muḩāfaz̧at al Farwānīyah,Muhafazat al Farwaniyah
1606,Muḩāfaz̧at al Aḩmadī,KW,Kuwait,285841,Muḩāfaz̧at al Aḩmadī,Muhafazat al Ahmadi
1635,Ra’s al Khaymah,AE,United Arab Emirates,291075,Ra’s al Khaymah,Ra's al Khaymah
1642,Ash Shāriqah,AE,United Arab Emirates,292673,Ash Shāriqah,Ash Shariqah
1650,‘Ajmān,AE,United Arab Emirates,292933,‘Ajmān,`Ajman
1655,Abū Z̧aby,AE,United Arab Emirates,292969,Abū Z̧aby,Abu Zaby
1820,Uşak,TR,Turkey,298298,Uşak,Usak
1849,Şanlıurfa,TR,Turkey,298332,Şanlıurfa,Sanliurfa
1966,Niğde,TR,Turkey,303826,Niğde,Nigde
1968,Nevşehir,TR,Turkey,303830,Nevşehir,Nevsehir
1973,Muş,TR,Turkey,304041,Muş,Mus
2008,Muğla,TR,Turkey,304183,Muğla,Mugla
2158,Kütahya,TR,Turkey,305267,Kütahya,Kuetahya
2245,Kırşehir,TR,Turkey,307513,Kırşehir,Kirsehir
2328,Kahramanmaraş,TR,Turkey,310858,Kahramanmaraş,Kahramanmaras
2363,İzmir,TR,Turkey,311044,İzmir,Izmir
2532,Eskişehir,TR,Turkey,315201,Eskişehir,Eskisehir
2638,Elazığ,TR,Turkey,315807,Elazığ,Elazig
2641,Diyarbakır,TR,Turkey,316540,Diyarbakır,Diyarbakir
2772,Bingöl,TR,Turkey,321079,Bingöl,Bingoel
2865,Balıkesir,TR,Turkey,322164,Balıkesir,Balikesir
2917,Aydın,TR,Turkey,322819,Aydın,Aydin
3019,Ağrı,TR,Turkey,325163,Ağrı,Agri
3027,Adıyaman,TR,Turkey,325329,Adıyaman,Adiyaman
3075,Muḩāfaz̧at Sūhāj,EG,Egypt,347794,Muḩāfaz̧at Sūhāj,Muhafazat Suhaj
3083,Muḩāfaz̧at Shamāl Sīnā’,EG,Egypt,349401,Muḩāfaz̧at Shamāl Sīnā’,Muhafazat Shamal Sina'
3089,Muḩāfaz̧at Qinā,EG,Egypt,350546,Muḩāfaz̧at Qinā,Muhafazat Qina
3098,Muḩāfaz̧at Maţrūḩ,EG,Egypt,352603,Muḩāfaz̧at Maţrūḩ,Muhafazat Matruh
3116,Muḩāfaz̧at Būr Sa‘īd,EG,Egypt,358617,Muḩāfaz̧at Būr Sa‘īd,Muhafazat Bur Sa'id
3124,Muḩāfaz̧at Banī Suwayf,EG,Egypt,359171,Muḩāfaz̧at Banī Suwayf,Muhafazat Bani Suwayf
3131,Muḩāfaz̧at Asyūţ,EG,Egypt,359781,Muḩāfaz̧at Asyūţ,Muhafazat Asyut
3137,Muḩāfaz̧at Aswān,EG,Egypt,359787,Muḩāfaz̧at Aswān,Muhafazat Aswan
3149,Muḩāfaz̧at ash Sharqīyah,EG,Egypt,360016,Muḩāfaz̧at ash Sharqīyah,Muhafazat ash Sharqiyah
3156,Muḩāfaz̧at al Wādī al Jadīd,EG,Egypt,360483,Muḩāfaz̧at al Wādī al Jadīd,Muhafazat al Wadi al Jadid
3162,Muḩāfaz̧at al Qalyūbīyah,EG,Egypt,360621,Muḩāfaz̧at al Qalyūbīyah,Muhafazat al Qalyubiyah
3178,Muḩāfaz̧at al Minyā,EG,Egypt,360688,Muḩāfaz̧at al Minyā,Muhafazat al Minya
3184,Muḩāfaz̧at al Minūfīyah,EG,Egypt,360689,Muḩāfaz̧at al Minūfīyah,Muhafazat al Minufiyah
3190,Muḩāfaz̧at al Jīzah,EG,Egypt,360997,Muḩāfaz̧at al Jīzah,Muhafazat al Jizah
3198,Muḩāfaz̧at al Iskandarīyah,EG,Egypt,361059,Muḩāfaz̧at al Iskandarīyah,Muhafazat al Iskandariyah
3208,Muḩāfaz̧at al Gharbīyah,EG,Egypt,361294,Muḩāfaz̧at al Gharbīyah,Muhafazat al Gharbiyah
3214,Muḩāfaz̧at al Fayyūm,EG,Egypt,361323,Muḩāfaz̧at al Fayyūm,Muhafazat al Fayyum
3231,Muḩāfaz̧at ad Daqahlīyah,EG,Egypt,361849,Muḩāfaz̧at ad Daqahlīyah,Muhafazat ad Daqahliyah
3247,Baladīyat ash Shamāl,QA,Qatar,389462,Baladīyat ash Shamāl,Baladiyat ash Shamal
3253,Baladīyat al Khawr wa adh Dhakhīrah,QA,Qatar,389465,Baladīyat al Khawr wa adh Dhakhīrah,Baladiyat al Khawr wa adh Dhakhirah
3258,Baladīyat Umm Şalāl,QA,Qatar,389467,Baladīyat Umm Şalāl,Baladiyat Umm Salal
3265,Baladīyat ar Rayyān,QA,Qatar,389469,Baladīyat ar Rayyān,Baladiyat ar Rayyan
3271,Baladīyat ad Dawḩah,QA,Qatar,389470,Baladīyat ad Dawḩah,Baladiyat ad Dawhah
3380,Syunik’i Marz,AM,Armenia,409314,Syunik’i Marz,Syunik'i Marz
3388,Vayots’ Dzor,AM,Armenia,409315,Vayots’ Dzor,Vayots' Dzor
3417,Muḩāfaz̧at ad Dākhilīyah,OM,Oman,411735,Muḩāfaz̧at ad Dākhilīyah,Muhafazat ad Dakhiliyah
3428,Muḩāfaz̧at al Wusţá,OM,Oman,411737,Muḩāfaz̧at al Wusţá,Muhafazat al Wusta
3439,Az̧ Z̧āhirah,OM,Oman,411739,Az̧ Z̧āhirah,Az Zahirah
3444,Muḩāfaz̧at Masqaţ,OM,Oman,411740,Muḩāfaz̧at Masqaţ,Muhafazat Masqat
3454,Muḩāfaz̧at Z̧ufār,OM,Oman,411742,Muḩāfaz̧at Z̧ufār,Muhafazat Zufar
3460,Ostān-e Ardabīl,IR,Iran,413931,Ostān-e Ardabīl,Ostan-e Ardabil
3540,Muḩāfaz̧at al ‘Aqabah,JO,Jordan,443122,Muḩāfaz̧at al ‘Aqabah,Muhafazat al 'Aqabah
3545,Muḩāfaz̧at Ma’dabā,JO,Jordan,443123,Muḩāfaz̧at Ma’dabā,Muhafazat Ma'daba
3592,Iğdır,TR,Turkey,443184,Iğdır,Igdir
3754,Kırıkkale,TR,Turkey,443188,Kırıkkale,Kirikkale
